Date	Person	Block	Plot_Nr	Weed_species	%weeded	Comments
20200601	Barry	4	325	Be	17	
20200601	Barry	4	325	Fr	2	
20200601	Barry	4	325	Lp	4	
20200601	Barry	4	325	Pt	5	
20200601	Barry	4	325	To	0	
20200601	Barry	4	325	Dc	0	
20200601	Barry	4	325	Sp	90	
20200601	Barry	4	325	Ga	0	
20200601	Barry	4	325	bg	0	
20200601	Barry	4	325	legume	3	
20200601	Barry	4	325	herb	1	
20200601	Barry	4	325	grass	2	
20200601	Barry	4	326	Dg	20	
20200601	Barry	4	326	As	25	
20200601	Barry	4	326	Ra	2	
20200601	Barry	4	326	Ga	60	
20200601	Barry	4	326	bg	0	
20200601	Barry	4	326	legume	1	
20200601	Barry	4	326	herb	0	
20200601	Barry	4	326	grass	4	
20200601	Barry	4	327	Cj	98	
20200601	Barry	4	327	bg	2	
20200601	Barry	4	327	legume	0	
20200601	Barry	4	327	herb	4	
20200601	Barry	4	327	grass	0.5	
20200601	Barry	4	328	Hp	25	
20200601	Barry	4	328	Be	4	
20200601	Barry	4	328	Ao	3	
20200601	Barry	4	328	Dg	0.5	
20200601	Barry	4	328	Fr	4	
20200601	Barry	4	328	Hl	5	
20200601	Barry	4	328	Lp	2	
20200601	Barry	4	328	Pt	4	
20200601	Barry	4	328	Am	6	
20200601	Barry	4	328	Cj	20	
20200601	Barry	4	328	Cb	2	
20200601	Barry	4	328	To	0	
20200601	Barry	4	328	Dc	0	
20200601	Barry	4	328	Hs	1	
20200601	Barry	4	328	As	0.5	
20200601	Barry	4	328	Sp	25	
20200601	Barry	4	328	Pg	8	
20200601	Barry	4	328	Ra	0	
20200601	Barry	4	328	Pm	12	
20200601	Barry	4	328	Ga	5	
20200601	Barry	4	328	bg	0	
20200601	Barry	4	328	legume	2	
20200601	Barry	4	328	herb	1	
20200601	Barry	4	328	grass	1	
20200601	Barry	4	329	Hs	15	
20200601	Barry	4	329	bg	40	
20200601	Barry	4	329	legume	0.5	
20200601	Barry	4	329	herb	45	
20200601	Barry	4	329	grass	0.5	
20200601	Barry	4	330	Hp	100	
20200601	Barry	4	330	bg	0	
20200601	Barry	4	330	legume	0	
20200601	Barry	4	330	herb	0	
20200601	Barry	4	330	grass	0	
20200601	Barry	4	331	Hp	7	
20200601	Barry	4	331	Be	0	
20200601	Barry	4	331	Ao	10	
20200601	Barry	4	331	Dg	0	
20200601	Barry	4	331	Fr	0	
20200601	Barry	4	331	Hl	1	
20200601	Barry	4	331	Lp	0	
20200601	Barry	4	331	Pt	11	
20200601	Barry	4	331	Am	0	
20200601	Barry	4	331	Cj	70	
20200601	Barry	4	331	Cb	0	
20200601	Barry	4	331	To	0	
20200601	Barry	4	331	Dc	0	
20200601	Barry	4	331	Hs	0	
20200601	Barry	4	331	As	0	
20200601	Barry	4	331	Sp	0	
20200601	Barry	4	331	Pg	5	
20200601	Barry	4	331	Ra	0	
20200601	Barry	4	331	Pm	0	
20200601	Barry	4	331	Ga	0	
20200601	Barry	4	331	bg	0	
20200601	Barry	4	331	legume	0	
20200601	Barry	4	331	herb	0	
20200601	Barry	4	331	grass	0	
20200601	Barry	4	332	Hp	0	
20200601	Barry	4	332	Be	0	
20200601	Barry	4	332	Ao	0	
20200601	Barry	4	332	Dg	30	
20200601	Barry	4	332	Fr	0	
20200601	Barry	4	332	Hl	25	
20200601	Barry	4	332	Lp	20	
20200601	Barry	4	332	Pt	1	
20200601	Barry	4	332	Am	0	
20200601	Barry	4	332	Cj	1	
20200601	Barry	4	332	Cb	7	
20200601	Barry	4	332	To	0	
20200601	Barry	4	332	Dc	0	
20200601	Barry	4	332	Hs	0	
20200601	Barry	4	332	As	0	
20200601	Barry	4	332	Sp	0	
20200601	Barry	4	332	Pg	0	
20200601	Barry	4	332	Ra	0	
20200601	Barry	4	332	Pm	0	
20200601	Barry	4	332	Ga	15	
20200601	Barry	4	332	bg	0	
20200601	Barry	4	332	legume	0	
20200601	Barry	4	332	herb	0	
20200601	Barry	4	332	grass	0	
20200601	Barry	4	333	Hp	45	
20200601	Barry	4	333	Be	30	
20200601	Barry	4	333	Dg	5	
20200601	Barry	4	333	Hl	4	
20200601	Barry	4	333	Cb	8	
20200601	Barry	4	333	Dc	0	
20200601	Barry	4	333	Pg	20	
20200601	Barry	4	333	Ra	0	
20200601	Barry	4	333	bg	0	
20200601	Barry	4	333	legume	1	
20200601	Barry	4	333	herb	2	
20200601	Barry	4	333	grass	6	
20200602	Barry	4	334	Ga	99	
20200602	Barry	4	334	bg	1	
20200602	Barry	4	334	legume	2	
20200602	Barry	4	334	herb	1	
20200602	Barry	4	334	grass	0.5	
20200602	Barry	4	335	Be	100	
20200602	Barry	4	335	bg	0	
20200602	Barry	4	335	legume	0.5	
20200602	Barry	4	335	herb	2	
20200602	Barry	4	335	grass	0.5	
20200602	Barry	4	336	Be	6	
20200602	Barry	4	336	Ao	0	
20200602	Barry	4	336	Am	30	
20200602	Barry	4	336	Cj	40	
20200602	Barry	4	336	Dc	0	
20200602	Barry	4	336	Sp	25	
20200602	Barry	4	336	Pg	3	
20200602	Barry	4	336	Pm	9	
20200602	Barry	4	336	bg	0	
20200602	Barry	4	336	legume	1	
20200602	Barry	4	336	herb	2	
20200602	Barry	4	336	grass	5	
20200602	Barry	4	322	Hp	80	
20200602	Barry	4	322	Lp	30	
20200602	Barry	4	322	Cb	0	
20200602	Barry	4	322	Pg	9	
20200602	Barry	4	322	bg	0	
20200602	Barry	4	322	legume	1	
20200602	Barry	4	322	herb	2	
20200602	Barry	4	322	grass	7	
20200602	Barry	4	321	Dc	70	
20200602	Barry	4	321	bg	10	
20200602	Barry	4	321	legume	1	
20200602	Barry	4	321	herb	20	
20200602	Barry	4	321	grass	2	
20200602	Barry	4	320	Hp	14	
20200602	Barry	4	320	Be	2	
20200602	Barry	4	320	Ao	0	
20200602	Barry	4	320	Dg	0	
20200602	Barry	4	320	Fr	2	
20200602	Barry	4	320	Hl	0	
20200602	Barry	4	320	Lp	0	
20200602	Barry	4	320	Pt	2	
20200602	Barry	4	320	Am	25	
20200602	Barry	4	320	Cj	50	
20200602	Barry	4	320	Cb	0	
20200602	Barry	4	320	To	0	
20200602	Barry	4	320	Dc	0	
20200602	Barry	4	320	Hs	0	
20200602	Barry	4	320	As	0	
20200602	Barry	4	320	Sp	16	
20200602	Barry	4	320	Pg	0	
20200602	Barry	4	320	Ra	0	
20200602	Barry	4	320	Pm	0	
20200602	Barry	4	320	Ga	0.5	
20200602	Barry	4	320	bg	0	
20200602	Barry	4	320	legume	0	
20200602	Barry	4	320	herb	0	
20200602	Barry	4	320	grass	0	
20200602	Barry	4	319	Hp	2	
20200602	Barry	4	319	Be	0.5	
20200602	Barry	4	319	Ao	0	
20200602	Barry	4	319	Dg	0	
20200602	Barry	4	319	Fr	0	
20200602	Barry	4	319	Hl	0	
20200602	Barry	4	319	Lp	4	
20200602	Barry	4	319	Pt	0	
20200602	Barry	4	319	Am	30	
20200602	Barry	4	319	Cj	0	
20200602	Barry	4	319	Cb	0	
20200602	Barry	4	319	To	0	
20200602	Barry	4	319	Dc	0	
20200602	Barry	4	319	Hs	0	
20200602	Barry	4	319	As	0	
20200602	Barry	4	319	Sp	40	
20200602	Barry	4	319	Pg	0	
20200602	Barry	4	319	Ra	0	
20200602	Barry	4	319	Pm	0	
20200602	Barry	4	319	Ga	40	
20200602	Barry	4	319	bg	0	
20200602	Barry	4	319	legume	0	
20200602	Barry	4	319	herb	0	
20200602	Barry	4	319	grass	0	
20200602	Barry	4	318	To	70	
20200602	Barry	4	318	bg	20	
20200602	Barry	4	318	legume	3	
20200602	Barry	4	318	herb	10	
20200602	Barry	4	318	grass	0.5	
20200602	Barry	4	317	Dg	10	
20200602	Barry	4	317	Hl	65	
20200602	Barry	4	317	Cb	20	
20200602	Barry	4	317	To	3	
20200602	Barry	4	317	Hs	0	
20200602	Barry	4	317	As	0.5	
20200602	Barry	4	317	Ra	0	
20200602	Barry	4	317	Ga	30	
20200602	Barry	4	317	bg	0	
20200602	Barry	4	317	legume	3	
20200602	Barry	4	317	herb	0.5	
20200602	Barry	4	317	grass	5	
20200602	Barry	4	316	Hp	3	
20200602	Barry	4	316	Be	0	
20200602	Barry	4	316	Ao	5	
20200602	Barry	4	316	Dg	1	
20200602	Barry	4	316	Fr	0	
20200602	Barry	4	316	Hl	0	
20200602	Barry	4	316	Lp	0	
20200602	Barry	4	316	Pt	0	
20200602	Barry	4	316	Am	0	
20200602	Barry	4	316	Cj	40	
20200602	Barry	4	316	Cb	4	
20200602	Barry	4	316	To	0	
20200602	Barry	4	316	Dc	0	
20200602	Barry	4	316	Hs	0	
20200602	Barry	4	316	As	0	
20200602	Barry	4	316	Sp	45	
20200602	Barry	4	316	Pg	0	
20200602	Barry	4	316	Ra	0	
20200602	Barry	4	316	Pm	0	
20200602	Barry	4	316	Ga	0.5	
20200602	Barry	4	316	bg	0	
20200602	Barry	4	316	legume	0	
20200602	Barry	4	316	herb	0	
20200602	Barry	4	316	grass	0	
20200602	Barry	4	315	As	96	
20200602	Barry	4	315	bg	4	
20200602	Barry	4	315	legume	1	
20200602	Barry	4	315	herb	2	
20200602	Barry	4	315	grass	1	
20200602	Barry	4	314	Hp	18	
20200602	Barry	4	314	Be	0	
20200602	Barry	4	314	Ao	0	
20200602	Barry	4	314	Dg	0	
20200602	Barry	4	314	Fr	4	
20200602	Barry	4	314	Hl	0	
20200602	Barry	4	314	Lp	0	
20200602	Barry	4	314	Pt	2	
20200602	Barry	4	314	Am	45	
20200602	Barry	4	314	Cj	30	
20200602	Barry	4	314	Cb	0	
20200602	Barry	4	314	To	0	
20200602	Barry	4	314	Dc	0	
20200602	Barry	4	314	Hs	0	
20200602	Barry	4	314	As	0	
20200602	Barry	4	314	Sp	0	
20200602	Barry	4	314	Pg	0	
20200602	Barry	4	314	Ra	0	
20200602	Barry	4	314	Pm	0	
20200602	Barry	4	314	Ga	0.5	
20200602	Barry	4	314	bg	0	
20200602	Barry	4	314	legume	0	
20200602	Barry	4	314	herb	0	
20200602	Barry	4	314	grass	0	
20200602	Barry	4	313	Ra	5	
20200602	Barry	4	313	bg	60	
20200602	Barry	4	313	legume	3	
20200602	Barry	4	313	herb	32	
20200602	Barry	4	313	grass	0.5	
20200602	Barry	4	312	Hp	30	
20200602	Barry	4	312	Dc	0	
20200602	Barry	4	312	Sp	60	
20200602	Barry	4	312	Pg	17	
20200602	Barry	4	312	bg	0	
20200602	Barry	4	312	legume	1	
20200602	Barry	4	312	herb	0	
20200602	Barry	4	312	grass	3	
20200602	Barry	4	311	Hp	0	
20200602	Barry	4	311	Be	0	
20200602	Barry	4	311	Ao	0	
20200602	Barry	4	311	Dg	2	
20200602	Barry	4	311	Fr	0	
20200602	Barry	4	311	Hl	50	
20200602	Barry	4	311	Lp	3	
20200602	Barry	4	311	Pt	5	
20200602	Barry	4	311	Am	0	
20200602	Barry	4	311	Cj	0	
20200602	Barry	4	311	Cb	0	
20200602	Barry	4	311	To	0	
20200602	Barry	4	311	Dc	0	
20200602	Barry	4	311	Hs	6	
20200602	Barry	4	311	As	0	
20200602	Barry	4	311	Sp	0	
20200602	Barry	4	311	Pg	0	
20200602	Barry	4	311	Ra	0	
20200602	Barry	4	311	Pm	0	
20200602	Barry	4	311	Ga	45	
20200602	Barry	4	311	bg	0	
20200602	Barry	4	311	legume	0	
20200602	Barry	4	311	herb	0	
20200602	Barry	4	311	grass	0	
20200602	Barry	4	310	Be	35	
20200602	Barry	4	310	To	0.5	
20200602	Barry	4	310	Pm	55	
20200602	Barry	4	310	Ga	30	
20200602	Barry	4	310	bg	0	
20200602	Barry	4	310	legume	6	
20200602	Barry	4	310	herb	0	
20200602	Barry	4	310	grass	2	
20200602	Barry	4	309	Hp	20	
20200602	Barry	4	309	Ao	0	
20200602	Barry	4	309	Fr	3	
20200602	Barry	4	309	Am	95	
20200602	Barry	4	309	bg	0	
20200602	Barry	4	309	legume	1	
20200602	Barry	4	309	herb	0	
20200602	Barry	4	309	grass	2	
20200602	Barry	4	295	Hp	10	
20200602	Barry	4	295	Be	4	
20200602	Barry	4	295	Ao	0.5	
20200602	Barry	4	295	Dg	1	
20200602	Barry	4	295	Fr	2	
20200602	Barry	4	295	Hl	6	
20200602	Barry	4	295	Lp	1	
20200602	Barry	4	295	Pt	3	
20200602	Barry	4	295	Am	18	
20200602	Barry	4	295	Cj	5	
20200602	Barry	4	295	Cb	0	
20200602	Barry	4	295	To	0	
20200602	Barry	4	295	Dc	0.5	
20200602	Barry	4	295	Hs	0	
20200602	Barry	4	295	As	0	
20200602	Barry	4	295	Sp	30	
20200602	Barry	4	295	Pg	17	
20200602	Barry	4	295	Ra	0	
20200602	Barry	4	295	Pm	9	
20200602	Barry	4	295	Ga	0	
20200602	Barry	4	295	bg	0	
20200602	Barry	4	295	legume	2	
20200602	Barry	4	295	herb	0	
20200602	Barry	4	295	grass	1	
20200602	Barry	4	296	Hp	0	
20200602	Barry	4	296	Be	0	
20200602	Barry	4	296	Ao	0	
20200602	Barry	4	296	Dg	20	
20200602	Barry	4	296	Fr	0	
20200602	Barry	4	296	Hl	0	
20200602	Barry	4	296	Lp	80	
20200602	Barry	4	296	Pt	0	
20200602	Barry	4	296	Am	0	
20200602	Barry	4	296	Cj	0	
20200602	Barry	4	296	Cb	0	
20200602	Barry	4	296	To	0	
20200602	Barry	4	296	Dc	0	
20200602	Barry	4	296	Hs	13	
20200602	Barry	4	296	As	0	
20200602	Barry	4	296	Sp	0	
20200602	Barry	4	296	Pg	0	
20200602	Barry	4	296	Ra	0	
20200602	Barry	4	296	Pm	0	
20200602	Barry	4	296	Ga	0.5	
20200602	Barry	4	296	bg	0	
20200602	Barry	4	296	legume	0	
20200602	Barry	4	296	herb	0	
20200602	Barry	4	296	grass	0	
20200602	Barry	4	297	Dg	20	
20200602	Barry	4	297	Hs	1	
20200602	Barry	4	297	Ra	0.5	
20200602	Barry	4	297	Ga	80	
20200602	Barry	4	297	bg	0	
20200602	Barry	4	297	legume	1	
20200602	Barry	4	297	herb	0	
20200602	Barry	4	297	grass	5	
20200602	Barry	4	298	Dg	96	
20200602	Barry	4	298	bg	4	
20200602	Barry	4	298	legume	0.5	
20200602	Barry	4	298	herb	0	
20200602	Barry	4	298	grass	0.5	
20200602	Barry	4	299	Hl	100	
20200602	Barry	4	299	bg	0	
20200602	Barry	4	299	legume	2	
20200602	Barry	4	299	herb	0	
20200602	Barry	4	299	grass	0.5	
20200603	Barry	4	300	Hp	0	
20200603	Barry	4	300	Be	0	
20200603	Barry	4	300	Ao	0	
20200603	Barry	4	300	Dg	4	
20200603	Barry	4	300	Fr	0	
20200603	Barry	4	300	Hl	5	
20200603	Barry	4	300	Lp	15	
20200603	Barry	4	300	Pt	10	
20200603	Barry	4	300	Am	0	
20200603	Barry	4	300	Cj	2	
20200603	Barry	4	300	Cb	40	
20200603	Barry	4	300	To	3	
20200603	Barry	4	300	Dc	0	
20200603	Barry	4	300	Hs	0	
20200603	Barry	4	300	As	0	
20200603	Barry	4	300	Sp	0	
20200603	Barry	4	300	Pg	0	
20200603	Barry	4	300	Ra	0	
20200603	Barry	4	300	Pm	2	
20200603	Barry	4	300	Ga	70	
20200603	Barry	4	300	bg	0	
20200603	Barry	4	300	legume	0	
20200603	Barry	4	300	herb	0	
20200603	Barry	4	300	grass	0	
20200603	Barry	4	301	Hp	0.5	
20200603	Barry	4	301	Be	0	
20200603	Barry	4	301	Ao	0	
20200603	Barry	4	301	Dg	1	
20200603	Barry	4	301	Fr	0	
20200603	Barry	4	301	Hl	0	
20200603	Barry	4	301	Lp	6	
20200603	Barry	4	301	Pt	20	
20200603	Barry	4	301	Am	0	
20200603	Barry	4	301	Cj	0	
20200603	Barry	4	301	Cb	25	
20200603	Barry	4	301	To	2	
20200603	Barry	4	301	Dc	0	
20200603	Barry	4	301	Hs	0	
20200603	Barry	4	301	As	0	
20200603	Barry	4	301	Sp	0	
20200603	Barry	4	301	Pg	0	
20200603	Barry	4	301	Ra	0	
20200603	Barry	4	301	Pm	0	
20200603	Barry	4	301	Ga	75	
20200603	Barry	4	301	bg	0	
20200603	Barry	4	301	legume	0	
20200603	Barry	4	301	herb	0	
20200603	Barry	4	301	grass	0	
20200603	Barry	4	302	Hp	0	
20200603	Barry	4	302	Be	4	
20200603	Barry	4	302	Ao	30	
20200603	Barry	4	302	Dg	40	
20200603	Barry	4	302	Fr	0	
20200603	Barry	4	302	Hl	5	
20200603	Barry	4	302	Lp	0	
20200603	Barry	4	302	Pt	2	
20200603	Barry	4	302	Am	0	
20200603	Barry	4	302	Cj	2	
20200603	Barry	4	302	Cb	5	
20200603	Barry	4	302	To	2	
20200603	Barry	4	302	Dc	0	
20200603	Barry	4	302	Hs	0	
20200603	Barry	4	302	As	0	
20200603	Barry	4	302	Sp	3	
20200603	Barry	4	302	Pg	0	
20200603	Barry	4	302	Ra	0	
20200603	Barry	4	302	Pm	0	
20200603	Barry	4	302	Ga	20	
20200603	Barry	4	302	bg	0	
20200603	Barry	4	302	legume	0	
20200603	Barry	4	302	herb	0	
20200603	Barry	4	302	grass	0	
20200603	Barry	4	303	Hp	0	
20200603	Barry	4	303	Be	0	
20200603	Barry	4	303	Ao	12	
20200603	Barry	4	303	Dg	1	
20200603	Barry	4	303	Fr	0	
20200603	Barry	4	303	Hl	5	
20200603	Barry	4	303	Lp	2	
20200603	Barry	4	303	Pt	0	
20200603	Barry	4	303	Am	20	
20200603	Barry	4	303	Cj	0	
20200603	Barry	4	303	Cb	0	
20200603	Barry	4	303	To	0	
20200603	Barry	4	303	Dc	0.5	
20200603	Barry	4	303	Hs	0	
20200603	Barry	4	303	As	0	
20200603	Barry	4	303	Sp	80	
20200603	Barry	4	303	Pg	0	
20200603	Barry	4	303	Ra	0.5	
20200603	Barry	4	303	Pm	8	
20200603	Barry	4	303	Ga	1	
20200603	Barry	4	303	bg	0	
20200603	Barry	4	303	legume	0	
20200603	Barry	4	303	herb	0	
20200603	Barry	4	303	grass	0	
20200603	Barry	4	304	Dg	6	
20200603	Barry	4	304	Hl	40	
20200603	Barry	4	304	Pt	0	
20200603	Barry	4	304	Cb	4	
20200603	Barry	4	304	To	1	
20200603	Barry	4	304	Hs	0	
20200603	Barry	4	304	As	0	
20200603	Barry	4	304	Ga	70	
20200603	Barry	4	304	bg	0	
20200603	Barry	4	304	legume	3	
20200603	Barry	4	304	herb	0.5	
20200603	Barry	4	304	grass	1	
20200603	Barry	4	305	Hl	40	
20200603	Barry	4	305	Cb	1	
20200603	Barry	4	305	As	0	
20200603	Barry	4	305	Ga	60	
20200603	Barry	4	305	bg	0	
20200603	Barry	4	305	legume	0.5	
20200603	Barry	4	305	herb	0	
20200603	Barry	4	305	grass	2	
20200603	Barry	4	306	Hp	4	
20200603	Barry	4	306	Be	0	
20200603	Barry	4	306	Ao	3	
20200603	Barry	4	306	Dg	0	
20200603	Barry	4	306	Fr	0	
20200603	Barry	4	306	Hl	8	
20200603	Barry	4	306	Lp	3	
20200603	Barry	4	306	Pt	0.5	
20200603	Barry	4	306	Am	0	
20200603	Barry	4	306	Cj	0	
20200603	Barry	4	306	Cb	0	
20200603	Barry	4	306	To	0	
20200603	Barry	4	306	Dc	0.5	
20200603	Barry	4	306	Hs	0	
20200603	Barry	4	306	As	0	
20200603	Barry	4	306	Sp	0	
20200603	Barry	4	306	Pg	60	
20200603	Barry	4	306	Ra	0	
20200603	Barry	4	306	Pm	35	
20200603	Barry	4	306	Ga	4	
20200603	Barry	4	306	bg	0	
20200603	Barry	4	306	legume	0	
20200603	Barry	4	306	herb	0	
20200603	Barry	4	306	grass	0	
20200603	Barry	4	307	Hp	30	
20200603	Barry	4	307	Be	6	
20200603	Barry	4	307	Ao	2	
20200603	Barry	4	307	Am	20	
20200603	Barry	4	307	Cj	40	
20200603	Barry	4	307	Dc	0	
20200603	Barry	4	307	Sp	25	
20200603	Barry	4	307	Pm	15	
20200603	Barry	4	307	bg	0	
20200603	Barry	4	307	legume	1	
20200603	Barry	4	307	herb	0	
20200603	Barry	4	307	grass	5	
20200603	Barry	4	308	Hp	8	
20200603	Barry	4	308	Be	7	
20200603	Barry	4	308	Ao	0	
20200603	Barry	4	308	Dg	3	
20200603	Barry	4	308	Fr	1	
20200603	Barry	4	308	Hl	4	
20200603	Barry	4	308	Lp	1	
20200603	Barry	4	308	Pt	3	
20200603	Barry	4	308	Am	30	
20200603	Barry	4	308	Cj	45	
20200603	Barry	4	308	Cb	1	
20200603	Barry	4	308	To	0	
20200603	Barry	4	308	Dc	0	
20200603	Barry	4	308	Hs	0	
20200603	Barry	4	308	As	0	
20200603	Barry	4	308	Sp	5	
20200603	Barry	4	308	Pg	1	
20200603	Barry	4	308	Ra	0.5	
20200603	Barry	4	308	Pm	0	
20200603	Barry	4	308	Ga	25	
20200603	Barry	4	308	bg	0	
20200603	Barry	4	308	legume	1	
20200603	Barry	4	308	herb	0.5	
20200603	Barry	4	308	grass	4	
20200603	Barry	4	294	Lp	99	
20200603	Barry	4	294	bg	1	
20200603	Barry	4	294	legume	1	
20200603	Barry	4	294	herb	0.5	
20200603	Barry	4	294	grass	0.5	
20200603	Barry	4	293	Hp	2	
20200603	Barry	4	293	Be	0	
20200603	Barry	4	293	Ao	3	
20200603	Barry	4	293	Dg	0	
20200603	Barry	4	293	Fr	0	
20200603	Barry	4	293	Hl	0.5	
20200603	Barry	4	293	Lp	1	
20200603	Barry	4	293	Pt	2	
20200603	Barry	4	293	Am	0	
20200603	Barry	4	293	Cj	0	
20200603	Barry	4	293	Cb	0	
20200603	Barry	4	293	To	0	
20200603	Barry	4	293	Dc	0.5	
20200603	Barry	4	293	Hs	0	
20200603	Barry	4	293	As	0	
20200603	Barry	4	293	Sp	90	
20200603	Barry	4	293	Pg	5	
20200603	Barry	4	293	Ra	0.5	
20200603	Barry	4	293	Pm	0	
20200603	Barry	4	293	Ga	3	
20200603	Barry	4	293	bg	2	
20200603	Barry	4	293	legume	0	
20200603	Barry	4	293	herb	0	
20200603	Barry	4	293	grass	0	
20200603	Barry	4	292	Pt	75	
20200603	Barry	4	292	bg	15	
20200603	Barry	4	292	legume	4	
20200603	Barry	4	292	herb	8	
20200603	Barry	4	292	grass	0.5	
20200603	Barry	4	291	Fr	6	
20200603	Barry	4	291	Pt	3	
20200603	Barry	4	291	Cj	65	
20200603	Barry	4	291	To	0	
20200603	Barry	4	291	Hs	0	
20200603	Barry	4	291	Sp	18	
20200603	Barry	4	291	Pm	12	
20200603	Barry	4	291	Ga	20	
20200603	Barry	4	291	bg	0	
20200603	Barry	4	291	legume	0.5	
20200603	Barry	4	291	herb	0	
20200603	Barry	4	291	grass	1	
20200603	Barry	4	290	Hp	2	
20200603	Barry	4	290	Be	35	
20200603	Barry	4	290	Ao	1	
20200603	Barry	4	290	Dg	1	
20200603	Barry	4	290	Fr	2	
20200603	Barry	4	290	Hl	1	
20200603	Barry	4	290	Lp	1	
20200603	Barry	4	290	Pt	0.5	
20200603	Barry	4	290	Am	3	
20200603	Barry	4	290	Cj	20	
20200603	Barry	4	290	Cb	0	
20200603	Barry	4	290	To	0	
20200603	Barry	4	290	Dc	0.5	
20200603	Barry	4	290	Hs	0.5	
20200603	Barry	4	290	As	0	
20200603	Barry	4	290	Sp	16	
20200603	Barry	4	290	Pg	17	
20200603	Barry	4	290	Ra	0	
20200603	Barry	4	290	Pm	6	
20200603	Barry	4	290	Ga	2	
20200603	Barry	4	290	bg	0	
20200603	Barry	4	290	legume	1	
20200603	Barry	4	290	herb	0.5	
20200603	Barry	4	290	grass	1	
20200603	Barry	4	289	Dg	30	
20200603	Barry	4	289	Lp	50	
20200603	Barry	4	289	Pt	10	
20200603	Barry	4	289	Hs	0	
20200603	Barry	4	289	bg	10	
20200603	Barry	4	289	legume	0.5	
20200603	Barry	4	289	herb	0.5	
20200603	Barry	4	289	grass	6	
20200603	Barry	4	288	Hp	10	
20200603	Barry	4	288	Be	15	
20200603	Barry	4	288	Ao	0	
20200603	Barry	4	288	Dg	0	
20200603	Barry	4	288	Fr	0	
20200603	Barry	4	288	Hl	0.5	
20200603	Barry	4	288	Lp	0	
20200603	Barry	4	288	Pt	0	
20200603	Barry	4	288	Am	17	
20200603	Barry	4	288	Cj	40	
20200603	Barry	4	288	Cb	0	
20200603	Barry	4	288	To	0	
20200603	Barry	4	288	Dc	0	
20200603	Barry	4	288	Hs	0	
20200603	Barry	4	288	As	0	
20200603	Barry	4	288	Sp	16	
20200603	Barry	4	288	Pg	3	
20200603	Barry	4	288	Ra	0	
20200603	Barry	4	288	Pm	14	
20200603	Barry	4	288	bg	0	
20200603	Barry	4	288	legume	0	
20200603	Barry	4	288	herb	0	
20200603	Barry	4	288	grass	0	
20200603	Barry	4	287	Dg	3	
20200603	Barry	4	287	Lp	90	
20200603	Barry	4	287	Pt	2	
20200603	Barry	4	287	To	4	
20200603	Barry	4	287	bg	4	
20200603	Barry	4	287	legume	3	
20200603	Barry	4	287	herb	1	
20200603	Barry	4	287	grass	2	
20200603	Barry	4	286	Cb	97	
20200603	Barry	4	286	bg	0	
20200603	Barry	4	286	legume	2	
20200603	Barry	4	286	herb	0.5	
20200603	Barry	4	286	grass	0.5	
20200603	Barry	4	285	Hp	7	
20200603	Barry	4	285	Be	10	
20200603	Barry	4	285	Ao	2	
20200603	Barry	4	285	Dg	0	
20200603	Barry	4	285	Fr	5	
20200603	Barry	4	285	Hl	2	
20200603	Barry	4	285	Lp	0	
20200603	Barry	4	285	Pt	0	
20200603	Barry	4	285	Am	8	
20200603	Barry	4	285	Cj	0	
20200603	Barry	4	285	Cb	0	
20200603	Barry	4	285	To	0	
20200603	Barry	4	285	Dc	0	
20200603	Barry	4	285	Hs	0	
20200603	Barry	4	285	As	0	
20200603	Barry	4	285	Sp	65	
20200603	Barry	4	285	Pg	12	
20200603	Barry	4	285	Ra	0	
20200603	Barry	4	285	Pm	20	
20200603	Barry	4	285	Ga	0	
20200603	Barry	4	285	bg	0	
20200603	Barry	4	285	legume	0	
20200603	Barry	4	285	herb	0	
20200603	Barry	4	285	grass	0	
20200603	Barry	4	284	Be	5	
20200603	Barry	4	284	Cj	60	
20200603	Barry	4	284	Dc	3	
20200603	Barry	4	284	Pm	40	
20200603	Barry	4	284	bg	2	
20200603	Barry	4	284	legume	3	
20200603	Barry	4	284	herb	3	
20200603	Barry	4	284	grass	2	
20200603	Barry	4	283	Hp	0	
20200603	Barry	4	283	Be	0	
20200603	Barry	4	283	Ao	0	
20200603	Barry	4	283	Dg	0.5	
20200603	Barry	4	283	Fr	0	
20200603	Barry	4	283	Hl	0	
20200603	Barry	4	283	Lp	65	
20200603	Barry	4	283	Pt	0	
20200603	Barry	4	283	Am	0	
20200603	Barry	4	283	Cj	0	
20200603	Barry	4	283	Cb	0	
20200603	Barry	4	283	To	0	
20200603	Barry	4	283	Dc	1	
20200603	Barry	4	283	Hs	0	
20200603	Barry	4	283	As	0	
20200603	Barry	4	283	Sp	0	
20200603	Barry	4	283	Pg	0	
20200603	Barry	4	283	Ra	0	
20200603	Barry	4	283	Pm	45	
20200603	Barry	4	283	Ga	0.5	
20200603	Barry	4	283	bg	0	
20200603	Barry	4	283	legume	0	
20200603	Barry	4	283	herb	0	
20200603	Barry	4	283	grass	0	
20200603	Barry	4	282	Hp	15	
20200603	Barry	4	282	Be	20	
20200603	Barry	4	282	Ao	1	
20200603	Barry	4	282	Fr	2	
20200603	Barry	4	282	Am	17	
20200603	Barry	4	282	Dc	1	
20200603	Barry	4	282	Sp	50	
20200603	Barry	4	282	Pm	12	
20200603	Barry	4	282	bg	0	
20200603	Barry	4	282	legume	3	
20200603	Barry	4	282	herb	0	
20200603	Barry	4	282	grass	1	
