Date	Person	Block	Plot_Nr	VIP_(1)	Species	original_species_in_non_VIP	%weeded	Comments
20200805	Cecile	3	184	1	Dg		4	
20200805	Cecile	3	184	1	As		0	
20200805	Cecile	3	184	1	Ra		0.5	
20200805	Cecile	3	184	1	Ga		97	
20200805	Cecile	3	185	1	Hp		25	
20200805	Cecile	3	185	1	Hl		30	
20200805	Cecile	3	185	1	To		20	
20200805	Cecile	3	185	1	Dc		0	
20200805	Cecile	3	185	1	Hs		1	
20200805	Cecile	3	185	1	As		0.5	
20200805	Cecile	3	185	1	Pg		15	
20200805	Cecile	3	185	1	Pm		40	
20200805	Cecile	3	186	0	Hp	1	25	
20200805	Cecile	3	186	0	Be	1	2	
20200805	Cecile	3	186	0	Ao	1	0	
20200805	Cecile	3	186	0	Dg		0	
20200805	Cecile	3	186	0	Fr	1	4	
20200805	Cecile	3	186	0	Hl		0	
20200805	Cecile	3	186	0	Lp		0	
20200805	Cecile	3	186	0	Pt		0	
20200805	Cecile	3	186	0	Am		0	
20200805	Cecile	3	186	0	Cj	1	30	
20200805	Cecile	3	186	0	Cb		0	
20200805	Cecile	3	186	0	To		0	
20200805	Cecile	3	186	0	Dc	1	0.5	
20200805	Cecile	3	186	0	Hs		0	
20200805	Cecile	3	186	0	As		0	
20200805	Cecile	3	186	0	Sp		0	
20200805	Cecile	3	186	0	Pg	1	4	
20200805	Cecile	3	186	0	Ra		0	
20200805	Cecile	3	186	0	Pm	1	27	
20200805	Cecile	3	186	0	Ga		0	
20200805	Cecile	3	187	0	Hp	1	2	
20200805	Cecile	3	187	0	Be		0	
20200805	Cecile	3	187	0	Ao	1	0	
20200805	Cecile	3	187	0	Dg	1	0.5	
20200805	Cecile	3	187	0	Fr		0.5	
20200805	Cecile	3	187	0	Hl		0	
20200805	Cecile	3	187	0	Lp		0	
20200805	Cecile	3	187	0	Pt		0	
20200805	Cecile	3	187	0	Am		0	
20200805	Cecile	3	187	0	Cj		0	
20200805	Cecile	3	187	0	Cb	1	4	
20200805	Cecile	3	187	0	To		0	
20200805	Cecile	3	187	0	Dc		0	
20200805	Cecile	3	187	0	Hs		0	
20200805	Cecile	3	187	0	As		0	
20200805	Cecile	3	187	0	Sp	1	70	
20200805	Cecile	3	187	0	Pg	1	20	
20200805	Cecile	3	187	0	Ra	1	0	
20200805	Cecile	3	187	0	Pm		0	
20200805	Cecile	3	187	0	Ga	1	1	
20200805	Cecile	3	188	0	Hp		0	
20200805	Cecile	3	188	0	Be		0	
20200805	Cecile	3	188	0	Ao		0	
20200805	Cecile	3	188	0	Dg	1	35	
20200805	Cecile	3	188	0	Fr		0	
20200805	Cecile	3	188	0	Hl	1	25	
20200805	Cecile	3	188	0	Lp		0	
20200805	Cecile	3	188	0	Pt	1	0.5	
20200805	Cecile	3	188	0	Am		0.5	
20200805	Cecile	3	188	0	Cj		0	
20200805	Cecile	3	188	0	Cb		1	
20200805	Cecile	3	188	0	To		0	
20200805	Cecile	3	188	0	Dc		0	
20200805	Cecile	3	188	0	Hs	1	0	
20200805	Cecile	3	188	0	As		0	
20200805	Cecile	3	188	0	Sp		0.5	
20200805	Cecile	3	188	0	Pg		0	
20200805	Cecile	3	188	0	Ra		0.5	
20200805	Cecile	3	188	0	Pm		0.5	
20200805	Cecile	3	188	0	Ga		0.5	
20200805	Cecile	3	189	1	Fr		1	
20200805	Cecile	3	189	1	Pt		2	
20200805	Cecile	3	189	1	Cj		50	
20200805	Cecile	3	189	1	To		0	
20200805	Cecile	3	189	1	Hs		3	
20200805	Cecile	3	189	1	Sp		35	
20200805	Cecile	3	189	1	Pm		20	
20200805	Cecile	3	189	1	Ga		3	
20200805	Cecile	3	190	20sp	Hp		1	
20200805	Cecile	3	190	20sp	Be		0	
20200805	Cecile	3	190	20sp	Ao		0	
20200805	Cecile	3	190	20sp	Dg		0.5	
20200805	Cecile	3	190	20sp	Fr		0	
20200805	Cecile	3	190	20sp	Hl		0.5	
20200805	Cecile	3	190	20sp	Lp		0.5	
20200805	Cecile	3	190	20sp	Pt		0	
20200805	Cecile	3	190	20sp	Am		20	
20200805	Cecile	3	190	20sp	Cj		70	
20200805	Cecile	3	190	20sp	Cb		0	
20200805	Cecile	3	190	20sp	To		0	
20200805	Cecile	3	190	20sp	Dc		0	
20200805	Cecile	3	190	20sp	Hs		0	
20200805	Cecile	3	190	20sp	As		0	
20200805	Cecile	3	190	20sp	Sp		5	
20200805	Cecile	3	190	20sp	Pg		1	
20200805	Cecile	3	190	20sp	Ra		0	
20200805	Cecile	3	190	20sp	Pm		6	
20200805	Cecile	3	190	20sp	Ga		0	
20200805	Cecile	3	191	1	Dg		1	
20200805	Cecile	3	191	1	Am		50	
20200805	Cecile	3	191	1	As		0	
20200805	Cecile	3	191	1	Sp		45	
20200805	Cecile	3	192	0	Hp		0	
20200805	Cecile	3	192	0	Be		0	
20200805	Cecile	3	192	0	Ao		0	
20200805	Cecile	3	192	0	Dg		0	
20200805	Cecile	3	192	0	Fr		0	
20200805	Cecile	3	192	0	Hl	1	7	
20200805	Cecile	3	192	0	Lp	1	0.5	
20200805	Cecile	3	192	0	Pt	1	0.5	
20200805	Cecile	3	192	0	Am		0	
20200805	Cecile	3	192	0	Cj		10	
20200805	Cecile	3	192	0	Cb	1	15	
20200805	Cecile	3	192	0	To	1	3	
20200805	Cecile	3	192	0	Dc		0	
20200805	Cecile	3	192	0	Hs		0	
20200805	Cecile	3	192	0	As	1	1	
20200805	Cecile	3	192	0	Sp		0	
20200805	Cecile	3	192	0	Pg		0	
20200805	Cecile	3	192	0	Ra	1	0	
20200805	Cecile	3	192	0	Pm		0	
20200805	Cecile	3	192	0	Ga	1	55	
20200805	Cecile	3	193	0	Hp		0	
20200805	Cecile	3	193	0	Be		0	
20200805	Cecile	3	193	0	Ao		0	
20200805	Cecile	3	193	0	Dg		0	
20200805	Cecile	3	193	0	Fr		0	
20200805	Cecile	3	193	0	Hl		0	
20200805	Cecile	3	193	0	Lp	1	1	
20200805	Cecile	3	193	0	Pt		0	
20200805	Cecile	3	193	0	Am	1	90	
20200805	Cecile	3	193	0	Cj		0	
20200805	Cecile	3	193	0	Cb		0	
20200805	Cecile	3	193	0	To	1	0	
20200805	Cecile	3	193	0	Dc	1	10	
20200805	Cecile	3	193	0	Hs		0	
20200805	Cecile	3	193	0	As		0	
20200805	Cecile	3	193	0	Sp		0	
20200805	Cecile	3	193	0	Pg		0	
20200805	Cecile	3	193	0	Ra		0	
20200805	Cecile	3	193	0	Pm		0	
20200805	Cecile	3	193	0	Ga		0	
20200805	Cecile	3	194	0	Hp		0	
20200805	Cecile	3	194	0	Be		0	
20200805	Cecile	3	194	0	Ao		0	
20200805	Cecile	3	194	0	Dg		0	
20200805	Cecile	3	194	0	Fr		0	
20200805	Cecile	3	194	0	Hl		0	
20200805	Cecile	3	194	0	Lp	1	3	
20200805	Cecile	3	194	0	Pt		0	
20200805	Cecile	3	194	0	Am		0	
20200805	Cecile	3	194	0	Cj		0	
20200805	Cecile	3	194	0	Cb		0	
20200805	Cecile	3	194	0	To	1	0	
20200805	Cecile	3	194	0	Dc	1	6	
20200805	Cecile	3	194	0	Hs		0	
20200805	Cecile	3	194	0	As		0	
20200805	Cecile	3	194	0	Sp		0	
20200805	Cecile	3	194	0	Pg		0	
20200805	Cecile	3	194	0	Ra		0	
20200805	Cecile	3	194	0	Pm	1	90	
20200805	Cecile	3	194	0	Ga		2	
20200805	Cecile	3	195	1	Be		10	
20200805	Cecile	3	195	1	To		0	
20200805	Cecile	3	195	1	Pm		30	
20200805	Cecile	3	195	1	Ga		80	
20200805	Cecile	3	196	0	Hp		0	
20200805	Cecile	3	196	0	Be		0	
20200805	Cecile	3	196	0	Ao		0	
20200805	Cecile	3	196	0	Dg	1	2	
20200805	Cecile	3	196	0	Fr		0	
20200805	Cecile	3	196	0	Hl	1	20	
20200805	Cecile	3	196	0	Lp	1	0.5	
20200805	Cecile	3	196	0	Pt	1	0.5	
20200805	Cecile	3	196	0	Am		0	
20200805	Cecile	3	196	0	Cj		0	
20200805	Cecile	3	196	0	Cb		0	
20200805	Cecile	3	196	0	To	1	0	
20200805	Cecile	3	196	0	Dc		0.5	
20200805	Cecile	3	196	0	Hs	1	0	
20200805	Cecile	3	196	0	As	1	1	
20200805	Cecile	3	196	0	Sp		0	
20200805	Cecile	3	196	0	Pg		0	
20200805	Cecile	3	196	0	Ra		0	
20200805	Cecile	3	196	0	Pm		0	
20200805	Cecile	3	196	0	Ga	1	75	
20200805	Cecile	3	197	1	Lp		98	
20200805	Cecile	3	198	1	Sp		98	
20200805	Cecile	3	199	1	Fr		100	
20200805	Cecile	3	200	1	Dg		10	
20200805	Cecile	3	200	1	Hs		0	
20200805	Cecile	3	200	1	Ra		0.5	
20200805	Cecile	3	200	1	Ga		75	
20200805	Cecile	3	201	1	Hp		5	
20200805	Cecile	3	201	1	Ao		0	
20200805	Cecile	3	201	1	Fr		2	
20200805	Cecile	3	201	1	Am		75	
20200805	Cecile	3	202	1	Cb		40	
20200805	Cecile	3	203	0	Hp		0	
20200805	Cecile	3	203	0	Be	1	4	
20200805	Cecile	3	203	0	Ao		0	
20200805	Cecile	3	203	0	Dg		0	
20200805	Cecile	3	203	0	Fr	1	1	
20200805	Cecile	3	203	0	Hl		0	
20200805	Cecile	3	203	0	Lp		0	
20200805	Cecile	3	203	0	Pt		0	
20200805	Cecile	3	203	0	Am	1	10	
20200805	Cecile	3	203	0	Cj	1	60	
20200805	Cecile	3	203	0	Cb		1	
20200805	Cecile	3	203	0	To		0	
20200805	Cecile	3	203	0	Dc	1	0	
20200805	Cecile	3	203	0	Hs		0	
20200805	Cecile	3	203	0	As		0	
20200805	Cecile	3	203	0	Sp	1	15	
20200805	Cecile	3	203	0	Pg	1	5	
20200805	Cecile	3	203	0	Ra		0	
20200805	Cecile	3	203	0	Pm	1	10	
20200805	Cecile	3	203	0	Ga		2	
20200805	Cecile	3	204	1	Be		2	
20200805	Cecile	3	204	1	Ao		0	
20200805	Cecile	3	204	1	Fr		2	
20200805	Cecile	3	204	1	Cj		10	
20200805	Cecile	3	204	1	Dc		0	
20200805	Cecile	3	204	1	Sp		90	
20200805	Cecile	3	204	1	Pg		1	
20200805	Cecile	3	204	1	Pm		5	
20200805	Cecile	3	205	1	Lp		0.5	
20200805	Cecile	3	205	1	Pt		0	
20200805	Cecile	3	205	1	Cb		60	
20200805	Cecile	3	205	1	To		7	
20200805	Cecile	3	205	1	Hs		0	
20200805	Cecile	3	205	1	As		1	
20200805	Cecile	3	205	1	Ra		1	
20200805	Cecile	3	205	1	Ga		25	
20200805	Cecile	3	206	1	Hl		6	
20200805	Cecile	3	206	1	Lp		0.5	
20200805	Cecile	3	206	1	Pt		0.5	
20200805	Cecile	3	206	1	To		0	
20200805	Cecile	3	206	1	Hs		0	
20200805	Cecile	3	206	1	As		0	
20200805	Cecile	3	206	1	Ra		0	
20200805	Cecile	3	206	1	Ga		95	
20200805	Cecile	3	207	1	Dg		1	
20200805	Cecile	3	207	1	Cj		85	
20200805	Cecile	3	207	1	To		0	
20200805	Cecile	3	207	1	Sp		10	
20200805	Cecile	3	208	1	Ao		0.5	
20200805	Cecile	3	208	1	Fr		1	
20200805	Cecile	3	208	1	Cj		80	
20200805	Cecile	3	208	1	Pg		20	
20200805	Cecile	3	209	0	Hp	1	3	
20200805	Cecile	3	209	0	Be		0	
20200805	Cecile	3	209	0	Ao	1	0	
20200805	Cecile	3	209	0	Dg		0	
20200805	Cecile	3	209	0	Fr		0	
20200805	Cecile	3	209	0	Hl		0	
20200805	Cecile	3	209	0	Lp		0	
20200805	Cecile	3	209	0	Pt		0	
20200805	Cecile	3	209	0	Am		0	
20200805	Cecile	3	209	0	Cj	1	80	
20200805	Cecile	3	209	0	Cb		0	
20200805	Cecile	3	209	0	To		0	
20200805	Cecile	3	209	0	Dc		0	
20200805	Cecile	3	209	0	Hs		0	
20200805	Cecile	3	209	0	As		0	
20200805	Cecile	3	209	0	Sp		0	
20200805	Cecile	3	209	0	Pg	1	20	
20200805	Cecile	3	209	0	Ra		0	
20200805	Cecile	3	209	0	Pm		0	
20200805	Cecile	3	209	0	Ga		0	
20200805	Cecile	3	210	1	As		80	
20200806	Cecile	3	211	1	Hp		9	
20200806	Cecile	3	211	1	Be		0	
20200806	Cecile	3	211	1	Ao		0	
20200806	Cecile	3	211	1	Am		18	
20200806	Cecile	3	211	1	Cj		40	
20200806	Cecile	3	211	1	Dc		0.5	
20200806	Cecile	3	211	1	Sp		13	
20200806	Cecile	3	211	1	Pm		15	
20200806	Cecile	3	212	1	To		70	
20200806	Cecile	3	213	0	Hp	1	6	
20200806	Cecile	3	213	0	Be	1	0	
20200806	Cecile	3	213	0	Ao		0	
20200806	Cecile	3	213	0	Dg		0	
20200806	Cecile	3	213	0	Fr		0	
20200806	Cecile	3	213	0	Hl		0	
20200806	Cecile	3	213	0	Lp		0	
20200806	Cecile	3	213	0	Pt		0	
20200806	Cecile	3	213	0	Am	1	15	
20200806	Cecile	3	213	0	Cj	1	23	
20200806	Cecile	3	213	0	Cb		0	
20200806	Cecile	3	213	0	To		0	
20200806	Cecile	3	213	0	Dc	1	3	
20200806	Cecile	3	213	0	Hs		0	
20200806	Cecile	3	213	0	As		0	
20200806	Cecile	3	213	0	Sp	1	30	
20200806	Cecile	3	213	0	Pg	1	15	
20200806	Cecile	3	213	0	Ra		0	
20200806	Cecile	3	213	0	Pm	1	0	
20200806	Cecile	3	213	0	Ga		0.5	
20200806	Cecile	3	214	0	Hp		0	
20200806	Cecile	3	214	0	Be		0	
20200806	Cecile	3	214	0	Ao		0	
20200806	Cecile	3	214	0	Dg	1	10	
20200806	Cecile	3	214	0	Fr		0	
20200806	Cecile	3	214	0	Hl		0.5	
20200806	Cecile	3	214	0	Lp	1	45	
20200806	Cecile	3	214	0	Pt		0	
20200806	Cecile	3	214	0	Am		0	
20200806	Cecile	3	214	0	Cj		0.5	
20200806	Cecile	3	214	0	Cb		0	
20200806	Cecile	3	214	0	To		0	
20200806	Cecile	3	214	0	Dc		1	
20200806	Cecile	3	214	0	Hs	1	0	
20200806	Cecile	3	214	0	As		0	
20200806	Cecile	3	214	0	Sp		0	
20200806	Cecile	3	214	0	Pg		0	
20200806	Cecile	3	214	0	Ra	1	0.5	
20200806	Cecile	3	214	0	Pm		0	
20200806	Cecile	3	214	0	Ga		0.5	
20200806	Cecile	3	215	1	Fr		5	
20200806	Cecile	3	215	1	Pt		0	
20200806	Cecile	3	215	1	Sp		98	
20200806	Cecile	3	215	1	Ra		0	
20200806	Cecile	3	216	1	Hp		100	
20200806	Cecile	3	217	0	Hp	1	4	
20200806	Cecile	3	217	0	Be	1	0	
20200806	Cecile	3	217	0	Ao	1	0	
20200806	Cecile	3	217	0	Dg		0	
20200806	Cecile	3	217	0	Fr		0	
20200806	Cecile	3	217	0	Hl	1	2	
20200806	Cecile	3	217	0	Lp	1	0.5	
20200806	Cecile	3	217	0	Pt		0	
20200806	Cecile	3	217	0	Am		0	
20200806	Cecile	3	217	0	Cj	1	92	
20200806	Cecile	3	217	0	Cb	1	0.5	
20200806	Cecile	3	217	0	To	1	0	
20200806	Cecile	3	217	0	Dc		0	
20200806	Cecile	3	217	0	Hs		0	
20200806	Cecile	3	217	0	As		0	
20200806	Cecile	3	217	0	Sp		0	
20200806	Cecile	3	217	0	Pg		0	
20200806	Cecile	3	217	0	Ra		0	
20200806	Cecile	3	217	0	Pm		0	
20200806	Cecile	3	217	0	Ga		0	
20200806	Cecile	3	218	1	Dg		70	
20200806	Cecile	3	218	1	Lp		20	
20200806	Cecile	3	218	1	Pt		5	
20200806	Cecile	3	218	1	To		0.5	
20200806	Cecile	3	219	1	Hl		90	
20200806	Cecile	3	220	0	Hp		0	
20200806	Cecile	3	220	0	Be		0	
20200806	Cecile	3	220	0	Ao		0	
20200806	Cecile	3	220	0	Dg		0	
20200806	Cecile	3	220	0	Fr		0	
20200806	Cecile	3	220	0	Hl	1	4	
20200806	Cecile	3	220	0	Lp	1	1	
20200806	Cecile	3	220	0	Pt		0	
20200806	Cecile	3	220	0	Am		0	
20200806	Cecile	3	220	0	Cj		0.5	
20200806	Cecile	3	220	0	Cb	1	0.5	
20200806	Cecile	3	220	0	To		0.5	
20200806	Cecile	3	220	0	Dc		0	
20200806	Cecile	3	220	0	Hs		0	
20200806	Cecile	3	220	0	As		0	
20200806	Cecile	3	220	0	Sp		0.5	
20200806	Cecile	3	220	0	Pg		0	
20200806	Cecile	3	220	0	Ra		0	
20200806	Cecile	3	220	0	Pm		0	
20200806	Cecile	3	220	0	Ga	1	90	
20200806	Cecile	3	221	0	Hp		0	
20200806	Cecile	3	221	0	Be		0	
20200806	Cecile	3	221	0	Ao		0	
20200806	Cecile	3	221	0	Dg	1	35	
20200806	Cecile	3	221	0	Fr		0	
20200806	Cecile	3	221	0	Hl		0	
20200806	Cecile	3	221	0	Lp		0	
20200806	Cecile	3	221	0	Pt	1	0.5	
20200806	Cecile	3	221	0	Am		0	
20200806	Cecile	3	221	0	Cj		0	
20200806	Cecile	3	221	0	Cb	1	25	
20200806	Cecile	3	221	0	To	1	5	
20200806	Cecile	3	221	0	Dc		0	
20200806	Cecile	3	221	0	Hs		0	
20200806	Cecile	3	221	0	As		0	
20200806	Cecile	3	221	0	Sp		0	
20200806	Cecile	3	221	0	Pg		0	
20200806	Cecile	3	221	0	Ra		0	
20200806	Cecile	3	221	0	Pm		0	
20200806	Cecile	3	221	0	Ga		1	
20200806	Cecile	3	222	1	Ao		0	
20200806	Cecile	3	222	1	Dg		0.5	
20200806	Cecile	3	222	1	Hl		7	
20200806	Cecile	3	222	1	Am		85	
20200806	Cecile	3	222	1	As		0.5	
20200806	Cecile	3	222	1	Pg		15	
20200806	Cecile	3	222	1	Ra		0.5	
20200806	Cecile	3	222	1	Pm		30	
20200806	Cecile	3	223	0	Hp	1	5	
20200806	Cecile	3	223	0	Fr	1	1	
20200806	Cecile	3	223	0	Am	1	8	
20200806	Cecile	3	223	0	Cj	1	95	
20200806	Cecile	3	224	1	Be		80	
20200730	Marion	4	224	1	Be		80	
20200806	Cecile	3	225	1	Be		2	
20200806	Cecile	3	225	1	Cj		75	
20200806	Cecile	3	225	1	Dc		0.5	
20200806	Cecile	3	225	1	Pm		25	
20200806	Cecile	3	226	0	Hp		0	
20200806	Cecile	3	226	0	Be		0	
20200806	Cecile	3	226	0	Ao		0	
20200806	Cecile	3	226	0	Dg		0	
20200806	Cecile	3	226	0	Fr		0	
20200806	Cecile	3	226	0	Hl		3	
20200806	Cecile	3	226	0	Lp	1	2	
20200806	Cecile	3	226	0	Pt		0	
20200806	Cecile	3	226	0	Am	1	10	
20200806	Cecile	3	226	0	Cj		0.5	
20200806	Cecile	3	226	0	Cb		0.5	
20200806	Cecile	3	226	0	To		0	
20200806	Cecile	3	226	0	Dc		0	
20200806	Cecile	3	226	0	Hs		0	
20200806	Cecile	3	226	0	As		0	
20200806	Cecile	3	226	0	Sp	1	90	
20200806	Cecile	3	226	0	Pg		0	
20200806	Cecile	3	226	0	Ra		0	
20200806	Cecile	3	226	0	Pm		0	
20200806	Cecile	3	226	0	Ga	1	2	
20200806	Cecile	3	227	0	Hp	1	10	
20200806	Cecile	3	227	0	Be	1	0	
20200806	Cecile	3	227	0	Ao	1	0	
20200806	Cecile	3	227	0	Dg		0	
20200806	Cecile	3	227	0	Fr	1	0.5	
20200806	Cecile	3	227	0	Hl		0	
20200806	Cecile	3	227	0	Lp		0	
20200806	Cecile	3	227	0	Pt		0	
20200806	Cecile	3	227	0	Am	1	20	
20200806	Cecile	3	227	0	Cj		0	
20200806	Cecile	3	227	0	Cb		0	
20200806	Cecile	3	227	0	To		0.5	
20200806	Cecile	3	227	0	Dc		0	
20200806	Cecile	3	227	0	Hs		0	
20200806	Cecile	3	227	0	As		0	
20200806	Cecile	3	227	0	Sp	1	40	
20200806	Cecile	3	227	0	Pg	1	0	
20200806	Cecile	3	227	0	Ra		0	
20200806	Cecile	3	227	0	Pm	1	5	
20200806	Cecile	3	227	0	Ga		0	
20200806	Cecile	3	228	1	Dg		30	
20200806	Cecile	3	228	1	Hl		12	
20200806	Cecile	3	228	1	Pt		2	
20200806	Cecile	3	228	1	Cb		0	
20200806	Cecile	3	228	1	To		2	
20200806	Cecile	3	228	1	Hs		10	
20200806	Cecile	3	228	1	As		0	
20200806	Cecile	3	228	1	Ga		40	
20200806	Cecile	3	229	1	Am		80	
20200806	Cecile	3	230	1	Be		3	
20200806	Cecile	3	230	1	Ao		1	
20200806	Cecile	3	230	1	Am		7	
20200806	Cecile	3	230	1	Cj		50	
20200806	Cecile	3	230	1	Dc		0	
20200806	Cecile	3	230	1	Sp		28	
20200806	Cecile	3	230	1	Pg		5	
20200806	Cecile	3	230	1	Pm		10	
20200806	Cecile	3	231	1	Be		1	
20200806	Cecile	3	231	1	Fr		0.5	
20200806	Cecile	3	231	1	Lp		1	
20200806	Cecile	3	231	1	Pt		0.5	
20200806	Cecile	3	231	1	To		0	
20200806	Cecile	3	231	1	Dc		0	
20200806	Cecile	3	231	1	Sp		98	
20200806	Cecile	3	231	1	Ga		5	
20200806	Cecile	3	232	1	Pt		85	more than 75% is dry in the core area
20200806	Cecile	3	233	20sp	Hp		5	
20200806	Cecile	3	233	20sp	Be		0.5	
20200806	Cecile	3	233	20sp	Ao		0	
20200806	Cecile	3	233	20sp	Dg		7	
20200806	Cecile	3	233	20sp	Fr		0.5	
20200806	Cecile	3	233	20sp	Hl		7	
20200806	Cecile	3	233	20sp	Lp		1	
20200806	Cecile	3	233	20sp	Pt		0	
20200806	Cecile	3	233	20sp	Am		50	
20200806	Cecile	3	233	20sp	Cj		2	
20200806	Cecile	3	233	20sp	Cb		0	
20200806	Cecile	3	233	20sp	To		4	
20200806	Cecile	3	233	20sp	Dc		0	
20200806	Cecile	3	233	20sp	Hs		0	
20200806	Cecile	3	233	20sp	As		0	
20200806	Cecile	3	233	20sp	Sp		10	
20200806	Cecile	3	233	20sp	Pg		2	
20200806	Cecile	3	233	20sp	Ra		0	
20200806	Cecile	3	233	20sp	Pm		10	
20200806	Cecile	3	233	20sp	Ga		3	
20200806	Cecile	3	234	1	Cj		95	
20200806	Cecile	3	235	1	Hl		42	
20200806	Cecile	3	235	1	Cb		3	
20200806	Cecile	3	235	1	As		0	
20200806	Cecile	3	235	1	Ga		50	
20200806	Cecile	3	236	0	Hp		0	
20200806	Cecile	3	236	0	Be	1	10	
20200806	Cecile	3	236	0	Ao		0	
20200806	Cecile	3	236	0	Dg		0	
20200806	Cecile	3	236	0	Fr		0	
20200806	Cecile	3	236	0	Hl		0.5	
20200806	Cecile	3	236	0	Lp	1	1	
20200806	Cecile	3	236	0	Pt		0	
20200806	Cecile	3	236	0	Am		0	
20200806	Cecile	3	236	0	Cj		0.5	
20200806	Cecile	3	236	0	Cb		0	
20200806	Cecile	3	236	0	To		0	
20200806	Cecile	3	236	0	Dc	1	0	
20200806	Cecile	3	236	0	Hs		0	
20200806	Cecile	3	236	0	As	1	0	
20200806	Cecile	3	236	0	Sp		0	
20200806	Cecile	3	236	0	Pg	1	50	
20200806	Cecile	3	236	0	Ra	1	0	
20200806	Cecile	3	236	0	Pm	1	35	
20200806	Cecile	3	236	0	Ga	1	5	
20200807	Cecile	3	237	1	Dg		80	
20200807	Cecile	3	237	1	Lp		10	
20200807	Cecile	3	237	1	Pt		5	
20200807	Cecile	3	237	1	Hs		0	
20200807	Cecile	3	238	0	Hp	1	50	
20200807	Cecile	3	238	0	Be		0.5	
20200807	Cecile	3	238	0	Ao	1	0	
20200807	Cecile	3	238	0	Dg	1	80	
20200807	Cecile	3	238	0	Fr		0.5	
20200807	Cecile	3	238	0	Hl		0.5	
20200807	Cecile	3	238	0	Lp		0	
20200807	Cecile	3	238	0	Pt		0	
20200807	Cecile	3	238	0	Am		0	
20200807	Cecile	3	238	0	Cj		0	
20200807	Cecile	3	238	0	Cb		0	
20200807	Cecile	3	238	0	To		0	
20200807	Cecile	3	238	0	Dc		0	
20200807	Cecile	3	238	0	Hs		0	
20200807	Cecile	3	238	0	As		0	
20200807	Cecile	3	238	0	Sp		0	
20200807	Cecile	3	238	0	Pg		0	
20200807	Cecile	3	238	0	Ra	1	0	
20200807	Cecile	3	238	0	Pm		0	
20200807	Cecile	3	238	0	Ga		0.5	
20200807	Cecile	3	239	0	Hp		0	
20200807	Cecile	3	239	0	Be		0	
20200807	Cecile	3	239	0	Ao		0	
20200807	Cecile	3	239	0	Dg	1	15	
20200807	Cecile	3	239	0	Fr		0	
20200807	Cecile	3	239	0	Hl		0.5	
20200807	Cecile	3	239	0	Lp	1	4	
20200807	Cecile	3	239	0	Pt		45	
20200807	Cecile	3	239	0	Am		0	
20200807	Cecile	3	239	0	Cj		0.5	
20200807	Cecile	3	239	0	Cb		0.5	
20200807	Cecile	3	239	0	To	1	23	
20200807	Cecile	3	239	0	Dc		0	
20200807	Cecile	3	239	0	Hs	1	0	
20200807	Cecile	3	239	0	As		0	
20200807	Cecile	3	239	0	Sp		0.5	
20200807	Cecile	3	239	0	Pg		0	
20200807	Cecile	3	239	0	Ra		0	
20200807	Cecile	3	239	0	Pm		0	
20200807	Cecile	3	239	0	Ga		0.5	
20200807	Cecile	3	240	0	Hp	1	3	
20200807	Cecile	3	240	0	Be		0	
20200807	Cecile	3	240	0	Ao		0	
20200807	Cecile	3	240	0	Dg	1	5	
20200807	Cecile	3	240	0	Fr		0	
20200807	Cecile	3	240	0	Hl	1	25	
20200807	Cecile	3	240	0	Lp	1	1	
20200807	Cecile	3	240	0	Pt		0	
20200807	Cecile	3	240	0	Am		0	
20200807	Cecile	3	240	0	Cj		0	
20200807	Cecile	3	240	0	Cb		0	
20200807	Cecile	3	240	0	To		1	
20200807	Cecile	3	240	0	Dc	1	0	
20200807	Cecile	3	240	0	Hs		0	
20200807	Cecile	3	240	0	As		0	
20200807	Cecile	3	240	0	Sp		0	
20200807	Cecile	3	240	0	Pg	1	1	
20200807	Cecile	3	240	0	Ra		0	
20200807	Cecile	3	240	0	Pm	1	3	
20200807	Cecile	3	240	0	Ga	1	60	
20200807	Cecile	3	241	1	Hp		20	
20200807	Cecile	3	241	1	Be		30	
20200807	Cecile	3	241	1	Dg		8	
20200807	Cecile	3	241	1	Hl		13	
20200807	Cecile	3	241	1	Cb		30	
20200807	Cecile	3	241	1	Dc		0	
20200807	Cecile	3	241	1	Pg		0	
20200807	Cecile	3	241	1	Ra		0	
20200807	Cecile	3	242	1	Ao		94	
20200807	Cecile	3	243	1	Dg		4	
20200807	Cecile	3	243	1	Hl		6	
20200807	Cecile	3	243	1	Cb		25	
20200807	Cecile	3	243	1	To		15	
20200807	Cecile	3	243	1	Hs		0.5	
20200807	Cecile	3	243	1	As		0	
20200807	Cecile	3	243	1	Ra		0.5	
20200807	Cecile	3	243	1	Ga		35	
20200807	Cecile	3	244	1	Hp		80	
20200807	Cecile	3	244	1	Sp		20	
20200807	Cecile	3	244	1	Pg		2	
20200807	Cecile	3	244	1	Pm		15	
20200807	Cecile	3	245	0	Hp		0.5	
20200807	Cecile	3	245	0	Be		0	
20200807	Cecile	3	245	0	Ao	1	0.5	
20200807	Cecile	3	245	0	Dg		0	
20200807	Cecile	3	245	0	Fr	1	60	
20200807	Cecile	3	245	0	Hl		1	
20200807	Cecile	3	245	0	Lp		0	
20200807	Cecile	3	245	0	Pt		0	
20200807	Cecile	3	245	0	Am		0.5	
20200807	Cecile	3	245	0	Cj		0	
20200807	Cecile	3	245	0	Cb		0	
20200807	Cecile	3	245	0	To		2	
20200807	Cecile	3	245	0	Dc	1	0	
20200807	Cecile	3	245	0	Hs		0	
20200807	Cecile	3	245	0	As		0	
